"subject" "activities" "variable" "average"
2 "lay" "tBodyAcc-std()-X" -0.974766008958333
2 "lay" "tBodyAcc-std()-Y" -0.9799157925
2 "lay" "tBodyAcc-std()-Z" -0.983480128125
2 "lay" "tGravityAcc-std()-X" -0.959815274791667
2 "lay" "tGravityAcc-std()-Y" -0.988225202916667
2 "lay" "tGravityAcc-std()-Z" -0.983683104583333
2 "lay" "tBodyAccJerk-std()-X" -0.985939256458333
2 "lay" "tBodyAccJerk-std()-Y" -0.982975991666667
2 "lay" "tBodyAccJerk-std()-Z" -0.988503391666667
2 "lay" "tBodyGyro-std()-X" -0.988215200208333
2 "lay" "tBodyGyro-std()-Y" -0.982504387083333
2 "lay" "tBodyGyro-std()-Z" -0.960311374583333
2 "lay" "tBodyGyroJerk-std()-X" -0.9931596525
2 "lay" "tBodyGyroJerk-std()-Y" -0.989779824166667
2 "lay" "tBodyGyroJerk-std()-Z" -0.98793083625
2 "lay" "tBodyAccMag-std()" -0.972864318541667
2 "lay" "tGravityAccMag-std()" -0.972864318541667
2 "lay" "tBodyAccJerkMag-std()" -0.98556108
2 "lay" "tBodyGyroMag-std()" -0.961792992291667
2 "lay" "tBodyGyroJerkMag-std()" -0.990048257291667
2 "lay" "fBodyAcc-std()-X" -0.974031314166667
2 "lay" "fBodyAcc-std()-Y" -0.98066713375
2 "lay" "fBodyAcc-std()-Z" -0.983827597708333
2 "lay" "fBodyAccJerk-std()-X" -0.987293856666667
2 "lay" "fBodyAccJerk-std()-Y" -0.984769905
2 "lay" "fBodyAccJerk-std()-Z" -0.989400005416667
2 "lay" "fBodyGyro-std()-X" -0.988816369791667
2 "lay" "fBodyGyro-std()-Y" -0.981958725
2 "lay" "fBodyGyro-std()-Z" -0.96323854125
2 "lay" "fBodyAccMag-std()" -0.975124573541667
2 "lay" "fBodyBodyAccJerkMag-std()" -0.984673837708333
2 "lay" "fBodyBodyGyroMag-std()" -0.961541810208333
2 "lay" "fBodyBodyGyroJerkMag-std()" -0.989794140416667
2 "sit" "tBodyAcc-mean()-X" 0.277310334782609
2 "sit" "tBodyAcc-mean()-Y" -0.0153677742608696
2 "sit" "tBodyAcc-mean()-Z" -0.109197010913043
2 "sit" "tGravityAcc-mean()-X" 0.937612499782609
2 "sit" "tGravityAcc-mean()-Y" -0.117089465150957
2 "sit" "tGravityAcc-mean()-Z" 0.197068432326087
2 "sit" "tBodyAccJerk-mean()-X" 0.0721006961956522
2 "sit" "tBodyAccJerk-mean()-Y" 0.0123401056193478
2 "sit" "tBodyAccJerk-mean()-Z" 0.00919417430521739
2 "sit" "tBodyGyro-mean()-X" -0.0457490607391304
2 "sit" "tBodyGyro-mean()-Y" -0.0591339783565217
2 "sit" "tBodyGyro-mean()-Z" 0.0406901751086957
2 "sit" "tBodyGyroJerk-mean()-X" -0.0956000779782609
2 "sit" "tBodyGyroJerk-mean()-Y" -0.0413125967173913
2 "sit" "tBodyGyroJerk-mean()-Z" -0.04339201365
2 "sit" "tBodyAccMag-mean()" -0.967893897391304
2 "sit" "tGravityAccMag-mean()" -0.967893897391304
2 "sit" "tBodyAccJerkMag-mean()" -0.986793428913043
2 "sit" "tBodyGyroMag-mean()" -0.945715025
2 "sit" "tBodyGyroJerkMag-mean()" -0.990945437608696
2 "sit" "fBodyAcc-mean()-X" -0.985599142608696
2 "sit" "fBodyAcc-mean()-Y" -0.957342509782609
2 "sit" "fBodyAcc-mean()-Z" -0.97010651173913
2 "sit" "fBodyAccJerk-mean()-X" -0.987865605217391
2 "sit" "fBodyAccJerk-mean()-Y" -0.977218796086956
2 "sit" "fBodyAccJerk-mean()-Z" -0.984918923043478
2 "sit" "fBodyGyro-mean()-X" -0.98087037673913
2 "sit" "fBodyGyro-mean()-Y" -0.981756886521739
2 "sit" "fBodyGyro-mean()-Z" -0.95945492
2 "sit" "fBodyAccMag-mean()" -0.961064078913043
2 "sit" "fBodyBodyAccJerkMag-mean()" -0.983706268695652
2 "sit" "fBodyBodyGyroMag-mean()" -0.97028897826087
2 "sit" "fBodyBodyGyroJerkMag-mean()" -0.989459769782609
2 "sit" "tBodyAcc-std()-X" -0.986625811956522
2 "sit" "tBodyAcc-std()-Y" -0.950372250652174
2 "sit" "tBodyAcc-std()-Z" -0.960371275
2 "sit" "tGravityAcc-std()-X" -0.979638171086956
2 "sit" "tGravityAcc-std()-Y" -0.956116096956522
2 "sit" "tGravityAcc-std()-Z" -0.954894742391304
2 "sit" "tBodyAccJerk-std()-X" -0.988094886086957
2 "sit" "tBodyAccJerk-std()-Y" -0.97805862173913
2 "sit" "tBodyAccJerk-std()-Z" -0.987367239782609
2 "sit" "tBodyGyro-std()-X" -0.984563499347826
2 "sit" "tBodyGyro-std()-Y" -0.978677946521739
2 "sit" "tBodyGyro-std()-Z" -0.959285835217391
2 "sit" "tBodyGyroJerk-std()-X" -0.98916233826087
2 "sit" "tBodyGyroJerk-std()-Y" -0.99068377673913
2 "sit" "tBodyGyroJerk-std()-Z" -0.985584850652174
2 "sit" "tBodyAccMag-std()" -0.95289518
2 "sit" "tGravityAccMag-std()" -0.95289518
2 "sit" "tBodyAccJerkMag-std()" -0.984316500652174
2 "sit" "tBodyGyroMag-std()" -0.95957222326087
2 "sit" "tBodyGyroJerkMag-std()" -0.989164188695652
2 "sit" "fBodyAcc-std()-X" -0.987174095217391
2 "sit" "fBodyAcc-std()-Y" -0.949595135217391
2 "sit" "fBodyAcc-std()-Z" -0.957725098043478
2 "sit" "fBodyAccJerk-std()-X" -0.989525743695652
2 "sit" "fBodyAccJerk-std()-Y" -0.980871032608696
2 "sit" "fBodyAccJerk-std()-Z" -0.98848780673913
2 "sit" "fBodyGyro-std()-X" -0.985831389130435
2 "sit" "fBodyGyro-std()-Y" -0.977166389130435
2 "sit" "fBodyGyro-std()-Z" -0.962992688478261
2 "sit" "fBodyAccMag-std()" -0.955436330434783
2 "sit" "fBodyBodyAccJerkMag-std()" -0.983967981086956
2 "sit" "fBodyBodyGyroMag-std()" -0.959825300652174
2 "sit" "fBodyBodyGyroJerkMag-std()" -0.989199614565217
2 "stand" "tBodyAcc-mean()-X" 0.278104092641509
2 "stand" "tBodyAcc-mean()-Y" -0.0195215496679245
2 "stand" "tBodyAcc-mean()-Z" -0.105938385283019
2 "stand" "tGravityAcc-mean()-X" 0.892568238679245
2 "stand" "tGravityAcc-mean()-Y" -0.367543319245283
2 "stand" "tGravityAcc-mean()-Z" 0.116803082584906
2 "stand" "tBodyAccJerk-mean()-X" 0.0775718058679245
2 "stand" "tBodyAccJerk-mean()-Y" 0.00340060765830189
2 "stand" "tBodyAccJerk-mean()-Z" -0.0175024648722642
2 "stand" "tBodyGyro-mean()-X" -0.0299518865066038
2 "stand" "tBodyGyro-mean()-Y" -0.0787354729433962
2 "stand" "tBodyGyro-mean()-Z" 0.100224004332075
2 "stand" "tBodyGyroJerk-mean()-X" -0.108815295396226
2 "stand" "tBodyGyroJerk-mean()-Y" -0.0426955070566038
2 "stand" "tBodyGyroJerk-mean()-Z" -0.0636148348283019
2 "stand" "tBodyAccMag-mean()" -0.947595753358491
2 "stand" "tGravityAccMag-mean()" -0.947595753358491
2 "stand" "tBodyAccJerkMag-mean()" -0.964912962641509
2 "stand" "tBodyGyroMag-mean()" -0.946929608679245
2 "stand" "tBodyGyroJerkMag-mean()" -0.973689925660377
2 "stand" "fBodyAcc-mean()-X" -0.969739092264151
2 "stand" "fBodyAcc-mean()-Y" -0.940162355396226
2 "stand" "fBodyAcc-mean()-Z" -0.943487244490566
2 "stand" "fBodyAccJerk-mean()-X" -0.964189430377358
2 "stand" "fBodyAccJerk-mean()-Y" -0.956170105471698
2 "stand" "fBodyAccJerk-mean()-Z" -0.966727000566038
2 "stand" "fBodyGyro-mean()-X" -0.953555862075472
2 "stand" "fBodyGyro-mean()-Y" -0.960992414339623
2 "stand" "fBodyGyro-mean()-Z" -0.943999167603774
2 "stand" "fBodyAccMag-mean()" -0.946424778358491
2 "stand" "fBodyBodyAccJerkMag-mean()" -0.959254918773585
2 "stand" "fBodyBodyGyroMag-mean()" -0.950578642830189
2 "stand" "fBodyBodyGyroJerkMag-mean()" -0.967158818301887
2 "stand" "tBodyAcc-std()-X" -0.975067707735849
2 "stand" "tBodyAcc-std()-Y" -0.936986867698113
2 "stand" "tBodyAcc-std()-Z" -0.925363298867925
2 "stand" "tGravityAcc-std()-X" -0.986387112075472
2 "stand" "tGravityAcc-std()-Y" -0.973833174716981
2 "stand" "tGravityAcc-std()-Z" -0.944799409622642
2 "stand" "tBodyAccJerk-std()-X" -0.963916120037736
2 "stand" "tBodyAccJerk-std()-Y" -0.956267171509434
2 "stand" "tBodyAccJerk-std()-Z" -0.969972684339623
2 "stand" "tBodyGyro-std()-X" -0.962148890566038
2 "stand" "tBodyGyro-std()-Y" -0.961147019811321
2 "stand" "tBodyGyro-std()-Z" -0.948203108245283
2 "stand" "tBodyGyroJerk-std()-X" -0.967926436226415
2 "stand" "tBodyGyroJerk-std()-Y" -0.972982036981132
2 "stand" "tBodyGyroJerk-std()-Z" -0.963419616415094
2 "stand" "tBodyAccMag-std()" -0.942204987358491
2 "stand" "tGravityAccMag-std()" -0.942204987358491
2 "stand" "tBodyAccJerkMag-std()" -0.958375324283019
2 "stand" "tBodyGyroMag-std()" -0.941913555660377
2 "stand" "tBodyGyroJerkMag-std()" -0.966330253584906
2 "stand" "fBodyAcc-std()-X" -0.977734873773585
2 "stand" "fBodyAcc-std()-Y" -0.938568018283019
2 "stand" "fBodyAcc-std()-Z" -0.921191269245283
2 "stand" "fBodyAccJerk-std()-X" -0.96696590245283
2 "stand" "fBodyAccJerk-std()-Y" -0.959659462641509
2 "stand" "fBodyAccJerk-std()-Z" -0.971892255849057
2 "stand" "fBodyGyro-std()-X" -0.964957902264151
2 "stand" "fBodyGyro-std()-Y" -0.961693173396226
2 "stand" "fBodyGyro-std()-Z" -0.954622805471698
2 "stand" "fBodyAccMag-std()" -0.948544470377358
2 "stand" "fBodyBodyAccJerkMag-std()" -0.95639115694717
2 "stand" "fBodyBodyGyroMag-std()" -0.946248354150943
2 "stand" "fBodyBodyGyroJerkMag-std()" -0.967398926981132
2 "walk" "tBodyAcc-mean()-X" 0.277088800847458
2 "walk" "tBodyAcc-mean()-Y" -0.0187498794925424
2 "walk" "tBodyAcc-mean()-Z" -0.105640646322034
2 "walk" "tGravityAcc-mean()-X" 0.867757177627119
2 "walk" "tGravityAcc-mean()-Y" -0.308205951694915
2 "walk" "tGravityAcc-mean()-Z" 0.102770143169492
2 "walk" "tBodyAccJerk-mean()-X" 0.0568524201025424
2 "walk" "tBodyAccJerk-mean()-Y" 0.0180730928372881
2 "walk" "tBodyAccJerk-mean()-Z" 0.0056343537440678
2 "walk" "tBodyGyro-mean()-X" -0.0531610902601695
2 "walk" "tBodyGyro-mean()-Y" -0.0481202287457627
2 "walk" "tBodyGyro-mean()-Z" 0.0826145082542373
2 "walk" "tBodyGyroJerk-mean()-X" -0.088039770440678
2 "walk" "tBodyGyroJerk-mean()-Y" -0.0507730299237288
2 "walk" "tBodyGyroJerk-mean()-Z" -0.0496386044966102
2 "walk" "tBodyAccMag-mean()" -0.312045814576271
2 "walk" "tGravityAccMag-mean()" -0.312045814576271
2 "walk" "tBodyAccJerkMag-mean()" -0.303342420830508
2 "walk" "tBodyGyroMag-mean()" -0.462560042033898
2 "walk" "tBodyGyroJerkMag-mean()" -0.561150452542373
2 "walk" "fBodyAcc-mean()-X" -0.366871287118644
2 "walk" "fBodyAcc-mean()-Y" -0.0525455860271186
2 "walk" "fBodyAcc-mean()-Z" -0.469892786610169
2 "walk" "fBodyAccJerk-mean()-X" -0.328090225254237
2 "walk" "fBodyAccJerk-mean()-Y" -0.108012036033898
2 "walk" "fBodyAccJerk-mean()-Z" -0.567733434745763
2 "walk" "fBodyGyro-mean()-X" -0.447349037118644
2 "walk" "fBodyGyro-mean()-Y" -0.568677866949153
2 "walk" "fBodyGyro-mean()-Z" -0.414800123220339
2 "walk" "fBodyAccMag-mean()" -0.345428273864407
2 "walk" "fBodyBodyAccJerkMag-mean()" -0.197408970101695
2 "walk" "fBodyBodyGyroMag-mean()" -0.544605271525424
2 "walk" "fBodyBodyGyroJerkMag-mean()" -0.596330831355932
2 "walk" "tBodyAcc-std()-X" -0.440628447457627
2 "walk" "tBodyAcc-std()-Y" -0.107399885311864
2 "walk" "tBodyAcc-std()-Z" -0.443611368135593
2 "walk" "tGravityAcc-std()-X" -0.972922046779661
2 "walk" "tGravityAcc-std()-Y" -0.972724927966102
2 "walk" "tGravityAcc-std()-Z" -0.972246642372881
2 "walk" "tBodyAccJerk-std()-X" -0.301225534654237
2 "walk" "tBodyAccJerk-std()-Y" -0.0483793179288136
2 "walk" "tBodyAccJerk-std()-Z" -0.598316408813559
2 "walk" "tBodyGyro-std()-X" -0.574625390847458
2 "walk" "tBodyGyro-std()-Y" -0.552365335084746
2 "walk" "tBodyGyro-std()-Z" -0.495473005423729
2 "walk" "tBodyGyroJerk-std()-X" -0.406449347627119
2 "walk" "tBodyGyroJerk-std()-Y" -0.646016705084746
2 "walk" "tBodyGyroJerk-std()-Z" -0.451551815762712
2 "walk" "tBodyAccMag-std()" -0.440927832372881
2 "walk" "tGravityAccMag-std()" -0.440927832372881
2 "walk" "tBodyAccJerkMag-std()" -0.193569402991525
2 "walk" "tBodyGyroMag-std()" -0.566188709661017
2 "walk" "tBodyGyroJerkMag-std()" -0.571925461186441
2 "walk" "fBodyAcc-std()-X" -0.472922940508475
2 "walk" "fBodyAcc-std()-Y" -0.195899886372881
2 "walk" "fBodyAcc-std()-Z" -0.473335928305085
2 "walk" "fBodyAccJerk-std()-X" -0.336091845101695
2 "walk" "fBodyAccJerk-std()-Y" -0.0477611730762712
2 "walk" "fBodyAccJerk-std()-Z" -0.627580511864407
2 "walk" "fBodyGyro-std()-X" -0.615637302711864
2 "walk" "fBodyGyro-std()-Y" -0.546802048474576
2 "walk" "fBodyGyro-std()-Z" -0.571482563728814
2 "walk" "fBodyAccMag-std()" -0.590874566610169
2 "walk" "fBodyBodyAccJerkMag-std()" -0.194500219533898
2 "walk" "fBodyBodyGyroMag-std()" -0.66200508661017
2 "walk" "fBodyBodyGyroJerkMag-std()" -0.572537346779661
2 "walkdownstairs" "tBodyAcc-mean()-X" 0.277845430617021
2 "walkdownstairs" "tBodyAcc-mean()-Y" -0.0223102570680851
2 "walkdownstairs" "tBodyAcc-mean()-Z" -0.116520217851064
2 "walkdownstairs" "tGravityAcc-mean()-X" 0.865076714042553
2 "walkdownstairs" "tGravityAcc-mean()-Y" -0.327603099787234
2 "walkdownstairs" "tGravityAcc-mean()-Z" -0.0336940374851064
2 "walkdownstairs" "tBodyAccJerk-mean()-X" 0.110150054931277
2 "walkdownstairs" "tBodyAccJerk-mean()-Y" -0.00383853360212766
2 "walkdownstairs" "tBodyAccJerk-mean()-Z" -0.0107142879468085
2 "walkdownstairs" "tBodyGyro-mean()-X" -0.132825384297872
2 "walkdownstairs" "tBodyGyro-mean()-Y" 0.00678901342553192
2 "walkdownstairs" "tBodyGyro-mean()-Z" 0.102275019885106
2 "walkdownstairs" "tBodyGyroJerk-mean()-X" -0.0466836132765957
2 "walkdownstairs" "tBodyGyroJerk-mean()-Y" -0.0536380227106383
2 "walkdownstairs" "tBodyGyroJerk-mean()-Z" -0.0711419439021277
2 "walkdownstairs" "tBodyAccMag-mean()" 0.0687989960297872
2 "walkdownstairs" "tGravityAccMag-mean()" 0.0687989960297872
2 "walkdownstairs" "tBodyAccJerkMag-mean()" -0.0142875840957447
2 "walkdownstairs" "tBodyGyroMag-mean()" -0.178142025419787
2 "walkdownstairs" "tBodyGyroJerkMag-mean()" -0.425306841489362
2 "walkdownstairs" "fBodyAcc-mean()-X" 0.093229956112766
2 "walkdownstairs" "fBodyAcc-mean()-Y" 0.260812660829787
2 "walkdownstairs" "fBodyAcc-mean()-Z" -0.147839263914894
2 "walkdownstairs" "fBodyAccJerk-mean()-X" 0.116692037682979
2 "walkdownstairs" "fBodyAccJerk-mean()-Y" 0.0831000875489362
2 "walkdownstairs" "fBodyAccJerk-mean()-Z" -0.285844459617021
2 "walkdownstairs" "fBodyGyro-mean()-X" -0.160475791746809
2 "walkdownstairs" "fBodyGyro-mean()-Y" -0.371923611021277
2 "walkdownstairs" "fBodyGyro-mean()-Z" -0.1042312868
2 "walkdownstairs" "fBodyAccMag-mean()" 0.26490652552766
2 "walkdownstairs" "fBodyBodyAccJerkMag-mean()" 0.205568356385106
2 "walkdownstairs" "fBodyBodyGyroMag-mean()" -0.330992643340426
2 "walkdownstairs" "fBodyBodyGyroJerkMag-mean()" -0.391629733510638
2 "walkdownstairs" "tBodyAcc-std()-X" 0.0222503547212766
2 "walkdownstairs" "tBodyAcc-std()-Y" 0.244558988057447
2 "walkdownstairs" "tBodyAcc-std()-Z" -0.118738646361702
2 "walkdownstairs" "tGravityAcc-std()-X" -0.941373723617021
2 "walkdownstairs" "tGravityAcc-std()-Y" -0.941954421276596
2 "walkdownstairs" "tGravityAcc-std()-Z" -0.933049775744681
2 "walkdownstairs" "tBodyAccJerk-std()-X" 0.124626994089362
2 "walkdownstairs" "tBodyAccJerk-std()-Y" 0.116400561259574
2 "walkdownstairs" "tBodyAccJerk-std()-Z" -0.351437526808511
2 "walkdownstairs" "tBodyGyro-std()-X" -0.330314296391489
2 "walkdownstairs" "tBodyGyro-std()-Y" -0.421314961702128
2 "walkdownstairs" "tBodyGyro-std()-Z" -0.291495701021277
2 "walkdownstairs" "tBodyGyroJerk-std()-X" -0.262205387468085
2 "walkdownstairs" "tBodyGyroJerk-std()-Y" -0.480804303659574
2 "walkdownstairs" "tBodyGyroJerk-std()-Z" -0.236214633159574
2 "walkdownstairs" "tBodyAccMag-std()" 0.187392898080851
2 "walkdownstairs" "tGravityAccMag-std()" 0.187392898080851
2 "walkdownstairs" "tBodyAccJerkMag-std()" 0.21665192606383
2 "walkdownstairs" "tBodyGyroMag-std()" -0.284233295212766
2 "walkdownstairs" "tBodyGyroJerkMag-std()" -0.355332631148936
2 "walkdownstairs" "fBodyAcc-std()-X" -0.00998920845957447
2 "walkdownstairs" "fBodyAcc-std()-Y" 0.154369433595745
2 "walkdownstairs" "fBodyAcc-std()-Z" -0.176328367691489
2 "walkdownstairs" "fBodyAccJerk-std()-X" 0.028058355887234
2 "walkdownstairs" "fBodyAccJerk-std()-Y" 0.0742489502978723
2 "walkdownstairs" "fBodyAccJerk-std()-Z" -0.41626688212766
2 "walkdownstairs" "fBodyGyro-std()-X" -0.387224190319149
2 "walkdownstairs" "fBodyGyro-std()-Y" -0.461114454893617
2 "walkdownstairs" "fBodyGyro-std()-Z" -0.431988748085106
2 "walkdownstairs" "fBodyAccMag-std()" -0.0452019780851064
2 "walkdownstairs" "fBodyBodyAccJerkMag-std()" 0.219358711521277
2 "walkdownstairs" "fBodyBodyGyroMag-std()" -0.379715005787234
2 "walkdownstairs" "fBodyBodyGyroJerkMag-std()" -0.355805214617021
2 "walkupstairs" "tBodyAcc-mean()-X" 0.247317622270833
2 "walkupstairs" "tBodyAcc-mean()-Y" -0.02060422812125
2 "walkupstairs" "tBodyAcc-mean()-Z" -0.153977710875
2 "walkupstairs" "tGravityAcc-mean()-X" 0.794425778958333
2 "walkupstairs" "tGravityAcc-mean()-Y" -0.412595915
2 "walkupstairs" "tGravityAcc-mean()-Z" -0.190511211141667
2 "walkupstairs" "tBodyAccJerk-mean()-X" 0.074338086040625
2 "walkupstairs" "tBodyAccJerk-mean()-Y" 0.00447555198166667
2 "walkupstairs" "tBodyAccJerk-mean()-Z" 0.0205268002083333
2 "walkupstairs" "tBodyGyro-mean()-X" -0.0252016278333333
2 "walkupstairs" "tBodyGyro-mean()-Y" -0.05836060890625
2 "walkupstairs" "tBodyGyro-mean()-Z" 0.0492109246666667
2 "walkupstairs" "tBodyGyroJerk-mean()-X" -0.0804874982583333
2 "walkupstairs" "tBodyGyroJerk-mean()-Y" -0.0325163010125
2 "walkupstairs" "tBodyGyroJerk-mean()-Z" -0.0363731669541667
2 "walkupstairs" "tBodyAccMag-mean()" -0.0970699739375
2 "walkupstairs" "tGravityAccMag-mean()" -0.0970699739375
2 "walkupstairs" "tBodyAccJerkMag-mean()" -0.306128181041667
2 "walkupstairs" "tBodyGyroMag-mean()" -0.2166450656875
2 "walkupstairs" "tBodyGyroJerkMag-mean()" -0.563177255
2 "walkupstairs" "fBodyAcc-mean()-X" -0.254445284770833
2 "walkupstairs" "fBodyAcc-mean()-Y" 0.0230612400477083
2 "walkupstairs" "fBodyAcc-mean()-Z" -0.27721180999375
2 "walkupstairs" "fBodyAccJerk-mean()-X" -0.245132851604167
2 "walkupstairs" "fBodyAccJerk-mean()-Y" -0.170735957941667
2 "walkupstairs" "fBodyAccJerk-mean()-Z" -0.515335794583333
2 "walkupstairs" "fBodyGyro-mean()-X" -0.3230039671875
2 "walkupstairs" "fBodyGyro-mean()-Y" -0.482628010625
2 "walkupstairs" "fBodyGyro-mean()-Z" -0.243041431104167
2 "walkupstairs" "fBodyAccMag-mean()" -0.12789064346875
2 "walkupstairs" "fBodyBodyAccJerkMag-mean()" -0.176076196797917
2 "walkupstairs" "fBodyBodyGyroMag-mean()" -0.447153476875
2 "walkupstairs" "fBodyBodyGyroJerkMag-mean()" -0.5938423025
2 "walkupstairs" "tBodyAcc-std()-X" -0.288349896333333
2 "walkupstairs" "tBodyAcc-std()-Y" 0.11841938043125
2 "walkupstairs" "tBodyAcc-std()-Z" -0.113892026220833
2 "walkupstairs" "tGravityAcc-std()-X" -0.933367702708333
2 "walkupstairs" "tGravityAcc-std()-Y" -0.922168352708333
2 "walkupstairs" "tGravityAcc-std()-Z" -0.877042411041667
2 "walkupstairs" "tBodyAccJerk-std()-X" -0.2608103945625
2 "walkupstairs" "tBodyAccJerk-std()-Y" -0.168424341054167
2 "walkupstairs" "tBodyAccJerk-std()-Z" -0.568644706875
2 "walkupstairs" "tBodyGyro-std()-X" -0.433555934166667
2 "walkupstairs" "tBodyGyro-std()-Y" -0.464103333541667
2 "walkupstairs" "tBodyGyro-std()-Z" -0.164466727783333
2 "walkupstairs" "tBodyGyroJerk-std()-X" -0.4530847345625
2 "walkupstairs" "tBodyGyroJerk-std()-Y" -0.637098005
2 "walkupstairs" "tBodyGyroJerk-std()-Z" -0.456289371166667
2 "walkupstairs" "tBodyAccMag-std()" -0.1886838525875
2 "walkupstairs" "tGravityAccMag-std()" -0.1886838525875
2 "walkupstairs" "tBodyAccJerkMag-std()" -0.205679126935417
2 "walkupstairs" "tBodyGyroMag-std()" -0.3763486084375
2 "walkupstairs" "tBodyGyroJerkMag-std()" -0.589592709583333
2 "walkupstairs" "fBodyAcc-std()-X" -0.303014052895833
2 "walkupstairs" "fBodyAcc-std()-Y" 0.0931313005458333
2 "walkupstairs" "fBodyAcc-std()-Z" -0.0990175803895833
2 "walkupstairs" "fBodyAccJerk-std()-X" -0.349363673541667
2 "walkupstairs" "fBodyAccJerk-std()-Y" -0.227435224
2 "walkupstairs" "fBodyAccJerk-std()-Z" -0.622453003958333
2 "walkupstairs" "fBodyGyro-std()-X" -0.471569328125
2 "walkupstairs" "fBodyGyro-std()-Y" -0.460003012291667
2 "walkupstairs" "fBodyGyro-std()-Z" -0.2209709885625
2 "walkupstairs" "fBodyAccMag-std()" -0.352161621752083
2 "walkupstairs" "fBodyBodyAccJerkMag-std()" -0.251047697479167
2 "walkupstairs" "fBodyBodyGyroMag-std()" -0.439471429375
2 "walkupstairs" "fBodyBodyGyroJerkMag-std()" -0.613768452666667
3 "lay" "tBodyAcc-mean()-X" 0.275099164354839
3 "lay" "tBodyAcc-mean()-Y" -0.01851193915
3 "lay" "tBodyAcc-mean()-Z" -0.102691747458065
3 "lay" "tGravityAcc-mean()-X" -0.164622635483871
3 "lay" "tGravityAcc-mean()-Y" 0.785556853419355
3 "lay" "tGravityAcc-mean()-Z" 0.458332549677419
3 "lay" "tBodyAccJerk-mean()-X" 0.0770867337419355
3 "lay" "tBodyAccJerk-mean()-Y" 0.0120369489806452
3 "lay" "tBodyAccJerk-mean()-Z" 0.000758808809508064
3 "lay" "tBodyGyro-mean()-X" -0.0207400557427419
3 "lay" "tBodyGyro-mean()-Y" -0.0691796666048387
3 "lay" "tBodyGyro-mean()-Z" 0.138798552193548
3 "lay" "tBodyGyroJerk-mean()-X" -0.100026930225806
3 "lay" "tBodyGyroJerk-mean()-Y" -0.0379734221274194
3 "lay" "tBodyGyroJerk-mean()-Z" -0.0688495909193548
3 "lay" "tBodyAccMag-mean()" -0.967521684354839
3 "lay" "tGravityAccMag-mean()" -0.967521684354839
3 "lay" "tBodyAccJerkMag-mean()" -0.978298923709677
3 "lay" "tBodyGyroMag-mean()" -0.948070943064516
3 "lay" "tBodyGyroJerkMag-mean()" -0.985608102741935
3 "lay" "fBodyAcc-mean()-X" -0.980341017580645
3 "lay" "fBodyAcc-mean()-Y" -0.957328907903226
3 "lay" "fBodyAcc-mean()-Z" -0.962703430967742
3 "lay" "fBodyAccJerk-mean()-X" -0.980178481451613
3 "lay" "fBodyAccJerk-mean()-Y" -0.967232182741935
3 "lay" "fBodyAccJerk-mean()-Z" -0.977758451612903
3 "lay" "fBodyGyro-mean()-X" -0.968869355
3 "lay" "fBodyGyro-mean()-Y" -0.97588052516129
3 "lay" "fBodyGyro-mean()-Z" -0.959613004677419
3 "lay" "fBodyAccMag-mean()" -0.962411265322581
3 "lay" "fBodyBodyAccJerkMag-mean()" -0.974943063709677
3 "lay" "fBodyBodyGyroMag-mean()" -0.962427055483871
3 "lay" "fBodyBodyGyroJerkMag-mean()" -0.983601778225806
3 "lay" "tBodyAcc-std()-X" -0.982578628870968
3 "lay" "tBodyAcc-std()-Y" -0.957501545322581
3 "lay" "tBodyAcc-std()-Z" -0.954950004032258
3 "lay" "tGravityAcc-std()-X" -0.981808076935484
3 "lay" "tGravityAcc-std()-Y" -0.978913662741935
3 "lay" "tGravityAcc-std()-Z" -0.958440337096774
3 "lay" "tBodyAccJerk-std()-X" -0.980554310806452
3 "lay" "tBodyAccJerk-std()-Y" -0.967276053870968
3 "lay" "tBodyAccJerk-std()-Z" -0.980764839193548
3 "lay" "tBodyGyro-std()-X" -0.973173583548387
3 "lay" "tBodyGyro-std()-Y" -0.973531966451613
3 "lay" "tBodyGyro-std()-Z" -0.959751145322581
3 "lay" "tBodyGyroJerk-std()-X" -0.979357577258064
3 "lay" "tBodyGyroJerk-std()-Y" -0.985816242903226
3 "lay" "tBodyGyroJerk-std()-Z" -0.982263550483871
3 "lay" "tBodyAccMag-std()" -0.95888418516129
3 "lay" "tGravityAccMag-std()" -0.95888418516129
3 "lay" "tBodyAccJerkMag-std()" -0.975278052419355
3 "lay" "tBodyGyroMag-std()" -0.950762827741935
3 "lay" "tBodyGyroJerkMag-std()" -0.982526793709677
3 "lay" "fBodyAcc-std()-X" -0.983559088709677
3 "lay" "fBodyAcc-std()-Y" -0.959479032258065
3 "lay" "fBodyAcc-std()-Z" -0.953799028709677
3 "lay" "fBodyAccJerk-std()-X" -0.982843020483871
3 "lay" "fBodyAccJerk-std()-Y" -0.969824216612903
3 "lay" "fBodyAccJerk-std()-Z" -0.982418687419355
3 "lay" "fBodyGyro-std()-X" -0.974605037258064
3 "lay" "fBodyGyro-std()-Y" -0.972613632419355
3 "lay" "fBodyGyro-std()-Z" -0.963551063387097
3 "lay" "fBodyAccMag-std()" -0.962916985322581
3 "lay" "fBodyBodyAccJerkMag-std()" -0.97472053016129
3 "lay" "fBodyBodyGyroMag-std()" -0.951739749193548
3 "lay" "fBodyBodyGyroJerkMag-std()" -0.982081377419355
3 "sit" "tBodyAcc-mean()-X" 0.257998637980769
